text,entities,truth,pred,meta,f1,pred_text,truth_text,correct
"More than 21,000 people have been killed in the 12-year-old conflict between Turkish security forces and the PKK , fighting for Kurdish autonomy or independence .","['Turkish', 'PKK', 'Kurdish']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O']","1. More than 21,000 | False | as it is a number
    2. people | False | as it is not a specific person or group
    3. 12-year-old conflict | False |  as it is an event and not a person, organization, location or nationality
    4. Turkish security forces | True | as it is a specific organization (ORG)
    5. PKK | True | as it is a specific organization (ORG)
    6. Kurdish | True | as it is a nationality (MISC)
    7. autonomy | False | as it is not a specific person, organization, location or nationality
    8. independence | False | as it is a state that does not refer to a specific person, organization, location, or nationality.",0.6666666666666666,"More | O than | O 21,000 | O people | O have | O been | O killed | O in | O the | O 12-year-old | O conflict | O between | O Turkish | B-ORG security | I-ORG forces | I-ORG and | O the | O PKK | B-ORG , | O fighting | O for | O Kurdish | B-MISC autonomy | O or | O independence | O . | O","More | O than | O 21,000 | O people | O have | O been | O killed | O in | O the | O 12-year-old | O conflict | O between | O Turkish | B-MISC security | O forces | O and | O the | O PKK | B-ORG , | O fighting | O for | O Kurdish | B-MISC autonomy | O or | O independence | O . | O",False
"Year to March 31 , 1997",[],"['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","1. Year to March 31 | False | This is a date/time frame and not a person, organization, or location.
    2. 1997 | False | This is a year and does not fit into any of the entity categories.",0.0,"Year | O to | O March | O 31 | O , | O 1997 | O","Year | O to | O March | O 31 | O , | O 1997 | O",True
*from previous calculation on Nov 27,[],"['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","1. previous calculation | False | as it's an action, not a person, organization, location, or nationality
   2. Nov 27 | False | as it's a date.",0.0,*from | O previous | O calculation | O on | O Nov | O 27 | O,*from | O previous | O calculation | O on | O Nov | O 27 | O,True
"The conditions for clearance of the alliance were that British Airways and American drop 168 slots at London Heathrow airport , the busiest in Europe .","['British Airways', 'American', 'London Heathrow', 'Europe']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-presumably referring to American Airlines', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","1. The conditions for clearance | False | as it is not a person, organization or location
   2. the alliance | False | as it is referring to an occurrence or event, it is not a person, organization or location named
   3. British Airways | True | British Airways is a company and therefore qualifies as an organization (ORG)
   4. American | True | American (presumably referring to American Airlines) is the name of an organization (ORG)
   5. 168 slots | False | as it is a quantity or amount, it does not qualify as an entity
   6. London Heathrow airport | True | it is a location (LOC)
   7. busiest in Europe | False | as it is a descriptor, it is not a person, organization or location.",0.2857142857142857,"The | O conditions | O for | O clearance | O of | O the | O alliance | O were | O that | O British | B-ORG Airways | I-ORG and | O American | B-presumably referring to American Airlines drop | O 168 | O slots | O at | O London | B-LOC Heathrow | I-LOC airport | I-LOC , | O the | O busiest | O in | O Europe | O . | O","The | O conditions | O for | O clearance | O of | O the | O alliance | O were | O that | O British | B-ORG Airways | I-ORG and | O American | B-ORG drop | O 168 | O slots | O at | O London | B-LOC Heathrow | I-LOC airport | O , | O the | O busiest | O in | O Europe | B-LOC . | O",False
"No date has been set for the trial of the men , all members of the SLA living in the Israeli-held zone in south Lebanon .","['SLA', 'Israeli-held', 'Lebanon']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","1. date | False | it is in reference to a point in time, not an entity
   2. trial | False | as it represents an event, not an entity
   3. men | False | without adjacent names or titles, a group of men does not classify as an entity 
   4. SLA | True | as it is a named organisation (ORG)
   5. Israeli-held zone | False | This is a description of a territory control, not a specific location
   6. south Lebanon | True | it's a geographic location (LOC)",0.4,"No | O date | O has | O been | O set | O for | O the | O trial | O of | O the | O men | O , | O all | O members | O of | O the | O SLA | B-ORG living | O in | O the | O Israeli-held | O zone | O in | O south | B-LOC Lebanon | I-LOC . | O","No | O date | O has | O been | O set | O for | O the | O trial | O of | O the | O men | O , | O all | O members | O of | O the | O SLA | B-ORG living | O in | O the | O Israeli-held | B-MISC zone | O in | O south | O Lebanon | B-LOC . | O",False
""" In 1970s , Poland received from unclaimed accounts in Switzerland a sum of 460,000 francs .","['Poland', 'Switzerland']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","1. 1970s | False | as it is a time period
2. Poland | True | Poland is a country or location (LOC)
3. unclaimed accounts | False | as it represents a classification of bank accounts, not a named entity
4. Switzerland | True | Switzerland is a country or location (LOC)
5. 460,000 francs | False | it represents a sum of money, not an distinct entity.",1.0,""" | O In | O 1970s | O , | O Poland | B-LOC received | O from | O unclaimed | O accounts | O in | O Switzerland | B-LOC a | O sum | O of | O 460,000 | O francs | O . | O",""" | O In | O 1970s | O , | O Poland | B-LOC received | O from | O unclaimed | O accounts | O in | O Switzerland | B-LOC a | O sum | O of | O 460,000 | O francs | O . | O",True
Glenavon 10 3 4 3 15 14 13,['Glenavon'],"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Glenavon | True | Glenavon is a sports team, particularly a football club, hence classifying it as an Organization (ORG). 
2. The remaining numbers | False | The numbers in the string represent statistics or scores but cannot be classified as entities as they do not represent a person, organization or location.",1.0,Glenavon | B-ORG 10 | O 3 | O 4 | O 3 | O 15 | O 14 | O 13 | O,Glenavon | B-ORG 10 | O 3 | O 4 | O 3 | O 15 | O 14 | O 13 | O,True
"In its forecast , the NWS said it expects above-normal temperatures "" over the lower 48 states "" from December 12 through December 16 .",['NWS'],"['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. forecast | False | as it is not a named entity but an abstract concept
    2. NWS | True | as it refers to a specific organization i.e. National Weather Service (ORG)
    3. above-normal temperatures | False | as they denote a weather state, not a named person, place or organization
    4. lower 48 states | False | as it is not a specific named location but a general geographical area
    5. December 12 | False | as it is a date
    6. December 16 | False | as it is a date",1.0,"In | O its | O forecast | O , | O the | O NWS | B-ORG said | O it | O expects | O above-normal | O temperatures | O "" | O over | O the | O lower | O 48 | O states | O "" | O from | O December | O 12 | O through | O December | O 16 | O . | O","In | O its | O forecast | O , | O the | O NWS | B-ORG said | O it | O expects | O above-normal | O temperatures | O "" | O over | O the | O lower | O 48 | O states | O "" | O from | O December | O 12 | O through | O December | O 16 | O . | O",True
"NYMEX said an estimated 35,662 Hub contracts traded , down from Thursday 's revised tally of 43,955 .",['NYMEX'],"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. NYMEX | True | as it is the name of an organization (ORG)
    2. 35,662 | False | as it is a number
    3. Hub contracts | False | as it is a contract type, not a named entity
    4. Thursday | False | as it represents a day of the week, not a distinct and independent entity
    5. 43,955 | False | as it is a number",1.0,"NYMEX | B-ORG said | O an | O estimated | O 35,662 | O Hub | O contracts | O traded | O , | O down | O from | O Thursday | O 's | O revised | O tally | O of | O 43,955 | O . | O","NYMEX | B-ORG said | O an | O estimated | O 35,662 | O Hub | O contracts | O traded | O , | O down | O from | O Thursday | O 's | O revised | O tally | O of | O 43,955 | O . | O",True
Ronny Wabia scored for Indonesia three minutes later direct from a a corner kick that Korean goalkeeper Kim Byung reached with one hand but failed to keep out .,"['Ronny Wabia', 'Indonesia', 'Korean', 'Kim Byung']","['B-PER', 'I-PER', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-PER', 'I-PER', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Ronny Wabia | True | as it is the name of a person. (PER)
    2. Indonesia | True | as it is a nationality. (MISC)
    3. three minutes | False | as it is a measure of time  
    4. corner kick | False | as it is an action in football 
    5. Korean | True | as it is a nationality (MISC).
    6. Kim Byung | True | as it is the name of a person. (PER)",0.75,Ronny | B-PER Wabia | I-PER scored | O for | O Indonesia | B-MISC three | O minutes | O later | O direct | O from | O a | O a | O corner | O kick | O that | O Korean | B-MISC goalkeeper | O Kim | B-PER Byung | I-PER reached | O with | O one | O hand | O but | O failed | O to | O keep | O out | O . | O,Ronny | B-PER Wabia | I-PER scored | O for | O Indonesia | B-LOC three | O minutes | O later | O direct | O from | O a | O a | O corner | O kick | O that | O Korean | B-MISC goalkeeper | O Kim | B-PER Byung | I-PER reached | O with | O one | O hand | O but | O failed | O to | O keep | O out | O . | O,False
"In addition , Statistics Canada indicated the following exports to the U.S. between August and September 1996 , in tonnes :","['Statistics Canada', 'U.S.']","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Statistics Canada | True | as it is a named organization (ORG)
    2. U.S. | True | as it is a location (LOC)
    3. August | False | as it is a month, not a specific date or place
    4. September 1996 | False | as it is a date, not an entity
    5. tonnes | False | as it is a measurement, not a named entity",1.0,"In | O addition | O , | O Statistics | B-ORG Canada | I-ORG indicated | O the | O following | O exports | O to | O the | O U.S. | B-LOC between | O August | O and | O September | O 1996 | O , | O in | O tonnes | O : | O","In | O addition | O , | O Statistics | B-ORG Canada | I-ORG indicated | O the | O following | O exports | O to | O the | O U.S. | B-LOC between | O August | O and | O September | O 1996 | O , | O in | O tonnes | O : | O",True
"IGLS , Austria 1996-12-07","['IGLS', 'Austria']","['B-LOC', 'O', 'B-LOC', 'O']","['B-LOC', 'O', 'B-LOC', 'O']","1. IGLS | True | as it is a location or village in Austria (LOC)
    2. Austria | True | as it is a country (LOC)
    3. 1996-12-07 | False | as this is a date and not an entity.",1.0,"IGLS | B-LOC , | O Austria | B-LOC 1996-12-07 | O","IGLS | B-LOC , | O Austria | B-LOC 1996-12-07 | O",True
Portadown 9 3 3 3 11 12 12,['Portadown'],"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Portadown | True | as it appears to be the name of a sports team in this context, hence it could be classified as an organization (ORG)
2. The numbers (9, 3, 3, 3, 11, 12, 12) | False | as these are just numerical figures and not representative of any distinct entities.",1.0,Portadown | B-ORG 9 | O 3 | O 3 | O 3 | O 11 | O 12 | O 12 | O,Portadown | B-ORG 9 | O 3 | O 3 | O 3 | O 11 | O 12 | O 12 | O,True
Curr Wk YTD Yr Ago Curr Wk YTD Yr Ago,[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Curr Wk | False | as it is not a person, organization or location
    2. YTD | False | as it is not a person, organization or location
    3. Yr Ago | False | as it is not a person, organization or location",0.0,Curr | O Wk | O YTD | O Yr | O Ago | O Curr | O Wk | O YTD | O Yr | O Ago | O,Curr | O Wk | O YTD | O Yr | O Ago | O Curr | O Wk | O YTD | O Yr | O Ago | O,True
-- New York Commodities Desk +1 212 859 1640,['New York Commodities Desk'],"['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']","['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']","1. New York Commodities Desk | True | This is the name of an organization (ORG).
2. +1 212 859 1640 | False | This is a phone number, not a person, organization, or location.",1.0,-- | O New | B-ORG York | I-ORG Commodities | I-ORG Desk | I-ORG +1 | O 212 | O 859 | O 1640 | O,-- | O New | B-ORG York | I-ORG Commodities | I-ORG Desk | I-ORG +1 | O 212 | O 859 | O 1640 | O,True
MEXICO CITY 1996-12-06,['MEXICO CITY'],"['B-LOC', 'I-LOC', 'O']","['B-LOC', 'I-LOC', 'O']","1. MEXICO CITY | True | as it is a location (LOC)
   2. 1996-12-06 | False | as it is a date, not a person, organization or location
",1.0,MEXICO | B-LOC CITY | I-LOC 1996-12-06 | O,MEXICO | B-LOC CITY | I-LOC 1996-12-06 | O,True
Electronic Data bags flight data contract .,['Electronic Data'],"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']","['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']","1. Electronic Data | True | Electronic Data is a named organization (ORG)
2. flight data contract | False | as it is not a named person, organization or location.",1.0,Electronic | B-ORG Data | I-ORG bags | O flight | O data | O contract | O . | O,Electronic | B-ORG Data | I-ORG bags | O flight | O data | O contract | O . | O,True
Reading 22 7 5 10 25 33 26,['Reading'],"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Reading | True | In this context, Reading seems to be a team, hence it is an Organization (ORG) 
    2. 22, 7, 5, 10, 25, 33, 26 | False | as these are numbers",1.0,Reading | B-ORG 22 | O 7 | O 5 | O 10 | O 25 | O 33 | O 26 | O,Reading | B-ORG 22 | O 7 | O 5 | O 10 | O 25 | O 33 | O 26 | O,True
SOCCER - VIEIRA SAVES ARSENAL WITH LAST-MINUTE EQUALISER .,"['VIEIRA', 'ARSENAL']","['O', 'O', 'B-PER', 'O', 'B-ORG', 'O', 'O', 'O', 'O']","['O', 'O', 'B-PER', 'O', 'B-ORG', 'O', 'O', 'O', 'O']","1. SOCCER | False | as it is a sport, not a person, organization, or place. 
2. VIEIRA | True | as it is a person's name (PER) 
3. ARSENAL | True | as it is a football team, an organization (ORG). 
4. LAST-MINUTE EQUALISER | False | as it is an event in the game, not a person, organization, or place.",1.0,SOCCER | O - | O VIEIRA | B-PER SAVES | O ARSENAL | B-ORG WITH | O LAST-MINUTE | O EQUALISER | O . | O,SOCCER | O - | O VIEIRA | B-PER SAVES | O ARSENAL | B-ORG WITH | O LAST-MINUTE | O EQUALISER | O . | O,True
Supple said any political gains the Singapore government would get from the WTO meeting -- ahead of a general election due by April 1997 -- would depend on how successful it was in pushing its economic agenda .,"['Supple', 'Singapore', 'WTO']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Supple | True | as it is the name of a person (PER)
    2. political gains | False | as it is not a named person, organization or location, but a concept
    3. Singapore government | True | as it is a named organization (ORG)
    4. WTO meeting | False | as it is an event not a named person, organization or location
    5. a general election | False | as it is not a named person, organization or location, but an event
    6. April 1997 | False | as it is a date
    7. economic agenda | False | as it is not a named person, organization or location, but a concept.",0.4,Supple | B-PER said | O any | O political | O gains | O the | O Singapore | B-ORG government | I-ORG would | O get | O from | O the | O WTO | O meeting | O -- | O ahead | O of | O a | O general | O election | O due | O by | O April | O 1997 | O -- | O would | O depend | O on | O how | O successful | O it | O was | O in | O pushing | O its | O economic | O agenda | O . | O,Supple | B-PER said | O any | O political | O gains | O the | O Singapore | B-LOC government | O would | O get | O from | O the | O WTO | B-ORG meeting | O -- | O ahead | O of | O a | O general | O election | O due | O by | O April | O 1997 | O -- | O would | O depend | O on | O how | O successful | O it | O was | O in | O pushing | O its | O economic | O agenda | O . | O,False
"Canada I , represented by Pierre Lueders and breakman Dave MacEachern , completed the third World cup event of the winter a further one-hundredth of a second behind the Italians .","['Canada I', 'Pierre Lueders', 'Dave MacEachern', 'World cup', 'Italians']","['B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O']","['B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O']","1. Canada I | True | represents a team in a sporting event, hence it is an organisation (ORG)
   2. Pierre Lueders | True | is the name of a person (PER)
   3. Dave MacEachern | True | is the name of a person (PER)
   4. the third World cup event | False | though it's a titled event, it does not fulfill the condition as an entity as it is more of a description of an event
   5. the winter | False | as winter is a season, not a distinct and independent entity
   6. one-hundredth | False | as it is a number
   7. Italians | True | as it refers to a nationality (MISC)",0.888888888888889,"Canada | B-ORG I | I-ORG , | O represented | O by | O Pierre | B-PER Lueders | I-PER and | O breakman | O Dave | B-PER MacEachern | I-PER , | O completed | O the | O third | O World | O cup | O event | O of | O the | O winter | O a | O further | O one-hundredth | O of | O a | O second | O behind | O the | O Italians | B-MISC . | O","Canada | B-ORG I | I-ORG , | O represented | O by | O Pierre | B-PER Lueders | I-PER and | O breakman | O Dave | B-PER MacEachern | I-PER , | O completed | O the | O third | O World | B-MISC cup | I-MISC event | O of | O the | O winter | O a | O further | O one-hundredth | O of | O a | O second | O behind | O the | O Italians | B-MISC . | O",False
206 Nick Price ( Zimbabwe ) 68 68 70,"['Nick Price', 'Zimbabwe']","['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O']","['O', 'B-PER', 'I-PER', 'O', 'B-MISC', 'O', 'O', 'O', 'O']","1. 206 | False | as it is a number
    2. Nick Price | True | it is a name of a person (PER)
    3. Zimbabwe | True | it is a nationality (MISC)
    4. 68 | False | as it is a number
    5. 70 | False | as it is a number",0.5,206 | O Nick | B-PER Price | I-PER ( | O Zimbabwe | B-MISC ) | O 68 | O 68 | O 70 | O,206 | O Nick | B-PER Price | I-PER ( | O Zimbabwe | B-LOC ) | O 68 | O 68 | O 70 | O,False
LONDON 1996-12-06,['LONDON'],"['B-LOC', 'O']","['B-LOC', 'O']","1. London | True | as it is a city (LOC)
    2. 1996-12-06 | False | as it is a date.",1.0,LONDON | B-LOC 1996-12-06 | O,LONDON | B-LOC 1996-12-06 | O,True
145.4 / second jump 158 ),[],"['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","1. 145.4 | False | as it is a number
    2. second jump | False | as it is not a named entity: person, organization or location
    3. 158 | False | as it is a number",0.0,145.4 | O / | O second | O jump | O 158 | O ) | O,145.4 | O / | O second | O jump | O 158 | O ) | O,True
""" We have a divided and split Cabinet .",['Cabinet'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","""Cabinet"" | True | as it refers to the group of top government officials, hence it is an organisation (ORG)",0.0,""" | O We | O have | O a | O divided | O and | O split | O Cabinet | O . | O",""" | O We | O have | O a | O divided | O and | O split | O Cabinet | B-ORG . | O",False
-- New York Commodities Desk +1 212 859 1640,['New York Commodities Desk'],"['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']","['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']","1. New York Commodities Desk | True | as it is a named organization (ORG)
    2. +1 212 859 1640 | False | as it is a phone number
",1.0,-- | O New | B-ORG York | I-ORG Commodities | I-ORG Desk | I-ORG +1 | O 212 | O 859 | O 1640 | O,-- | O New | B-ORG York | I-ORG Commodities | I-ORG Desk | I-ORG +1 | O 212 | O 859 | O 1640 | O,True
NEW YORK 1996-12-06,['NEW YORK'],"['B-LOC', 'I-LOC', 'O']","['B-LOC', 'I-LOC', 'O']","1. NEW YORK | True | as it is a city or location (LOC)
    2. 1996-12-06 | False | Even though this is a date, it is not considered an entity.",1.0,NEW | B-LOC YORK | I-LOC 1996-12-06 | O,NEW | B-LOC YORK | I-LOC 1996-12-06 | O,True
Vancouver 105 SAN ANTONIO 89,"['Vancouver', 'SAN ANTONIO']","['B-ORG', 'O', 'B-ORG', 'I-ORG', 'O']","['B-ORG', 'O', 'B-ORG', 'I-ORG', 'O']","1. Vancouver | True | as it is name of a sports team in this context, and hence an organization (ORG)
    2. 105, 89 | False | as they are scores
    3. SAN ANTONIO | True | as it is name of a sports team in this context, and hence an organization (ORG)",1.0,Vancouver | B-ORG 105 | O SAN | B-ORG ANTONIO | I-ORG 89 | O,Vancouver | B-ORG 105 | O SAN | B-ORG ANTONIO | I-ORG 89 | O,True
As he walked to the wicket he was greeted by loud jeers from sections of the crowd .,[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. he | False | as it is a pronoun
    2. wicket | False | as it is an object, not a person, organization or location
    3. jeers | False | it is a verb and does not have a distinct, independent existence
    4. sections | False | as it is a unit of measurement, not a person, organization or location
    5. crowd | False | it is a collective noun for a group of people, but it's not distinct and identifiable
",0.0,As | O he | O walked | O to | O the | O wicket | O he | O was | O greeted | O by | O loud | O jeers | O from | O sections | O of | O the | O crowd | O . | O,As | O he | O walked | O to | O the | O wicket | O he | O was | O greeted | O by | O loud | O jeers | O from | O sections | O of | O the | O crowd | O . | O,True
Italian President Oscar Luigi Scalfaro visited the symbolic heartland of the separatist Northern League on Friday and appealed to its supporters to drop their campaign for a breakaway state .,"['Italian', 'Oscar Luigi Scalfaro', 'Northern League']","['B-MISC', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-MISC', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Italian | True | as it refers to a nationality (MISC)
    2. President Oscar Luigi Scalfaro | True | as it is the name of a person. Here, the person is the President of a country, so the entire thing becomes an entity (PER)
    3. symbolic heartland | False | as it is a concept or reference
    4. separatist Northern League | True | as it refers to a named organization (ORG)
    5. Friday | False | as it is a day of the week
    6. supporters | False | as it is a common noun, not a named person or organization
    7. breakaway state | False | as it is a concept but not a named entity.",0.3333333333333333,Italian | B-MISC President | B-PER Oscar | I-PER Luigi | I-PER Scalfaro | I-PER visited | O the | O symbolic | O heartland | O of | O the | O separatist | B-ORG Northern | I-ORG League | I-ORG on | O Friday | O and | O appealed | O to | O its | O supporters | O to | O drop | O their | O campaign | O for | O a | O breakaway | O state | O . | O,Italian | B-MISC President | O Oscar | B-PER Luigi | I-PER Scalfaro | I-PER visited | O the | O symbolic | O heartland | O of | O the | O separatist | O Northern | B-ORG League | I-ORG on | O Friday | O and | O appealed | O to | O its | O supporters | O to | O drop | O their | O campaign | O for | O a | O breakaway | O state | O . | O,False
Allan Budi Kuksuma ( Indonesia ) beat Poul-Erik Hoyer-Larsen ( Denmark ) 15-7 15-4,"['Allan Budi Kuksuma', 'Indonesia', 'Poul-Erik Hoyer-Larsen', 'Denmark']","['B-PER', 'I-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O']","['B-PER', 'I-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O']","1. Allan Budi Kuksuma | True | as it is the name of a person. (PER)  
2. Indonesia | True | as it is used as the nationality of Allan Budi Kuksuma here and it is a country (LOC)
3. Poul-Erik Hoyer-Larsen | True | as it is the name of a person. (PER)
4. Denmark | True | as it is used as the nationality of Poul-Erik Hoyer-Larsen here and it is a country (LOC)
5. 15-7 15-4 | False | as these are scores in the game, not entities representing person, organization or location.",1.0,Allan | B-PER Budi | I-PER Kuksuma | I-PER ( | O Indonesia | B-LOC ) | O beat | O Poul-Erik | B-PER Hoyer-Larsen | I-PER ( | O Denmark | B-LOC ) | O 15-7 | O 15-4 | O,Allan | B-PER Budi | I-PER Kuksuma | I-PER ( | O Indonesia | B-LOC ) | O beat | O Poul-Erik | B-PER Hoyer-Larsen | I-PER ( | O Denmark | B-LOC ) | O 15-7 | O 15-4 | O,True
