text,entities,truth,pred,meta,f1,pred_text,truth_text,correct
"Lord Howe Island is remote , has a biologically diverse marine system with a high degree of endemism .",['Lord Howe Island'],"['location-island', 'location-island', 'location-island', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['location-island', 'location-island', 'location-island', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Lord Howe Island | True | as it is an island (location-island)
2. remote | False | as it is an adjective, not an organization or location
3. a biologically diverse marine system | False | as it is a scientific concept in biology, not an organization or location
4. a high degree of endemism | False | as it is a scientific concept in biology, not an organization or location.",1.0,"Lord | location-island Howe | location-island Island | location-island is | O remote | O , | O has | O a | O biologically | O diverse | O marine | O system | O with | O a | O high | O degree | O of | O endemism | O . | O","Lord | location-island Howe | location-island Island | location-island is | O remote | O , | O has | O a | O biologically | O diverse | O marine | O system | O with | O a | O high | O degree | O of | O endemism | O . | O",True
It was designated as the 21st Punjabis in 1903 and became 10th ( Training ) Battalion of 14th Punjab Regiment in 1922 .,"['21st Punjabis', '10th ( Training ) Battalion', 'Punjab Regiment']","['O', 'O', 'O', 'O', 'O', 'organization-other', 'organization-other', 'O', 'O', 'O', 'O', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'O', 'O', 'organization-other', 'organization-other', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'organization-other', 'organization-other', 'O', 'O', 'O', 'O', 'organization-other', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. 21st Punjabis | True | as it is a military organization (organization-other)
2. 1903 | False | as it is a date
3. 10th (Training) Battalion of 14th Punjab Regiment | True | as it is a military organization (organization-other)
4. 1922 | False | as it is a date",0.4,It | O was | O designated | O as | O the | O 21st | organization-other Punjabis | organization-other in | O 1903 | O and | O became | O 10th | organization-other ( | O Training | O ) | O Battalion | O of | O 14th | O Punjab | O Regiment | O in | O 1922 | O . | O,It | O was | O designated | O as | O the | O 21st | organization-other Punjabis | organization-other in | O 1903 | O and | O became | O 10th | organization-other ( | organization-other Training | organization-other ) | organization-other Battalion | organization-other of | O 14th | O Punjab | organization-other Regiment | organization-other in | O 1922 | O . | O,False
"The Hopland Band of Pomo Indians of the Hopland Rancheria is a federally recognized tribe of Pomo people in Mendocino County , California , south of Ukiah .","['Hopland Band of Pomo Indians', 'Hopland Rancheria', 'Mendocino County', 'California', 'Ukiah']","['O', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'O', 'O', 'location-GPE', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'location-GPE', 'O', 'location-GPE', 'O', 'O', 'O', 'location-GPE', 'O']","['O', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'location-GPE', 'O', 'location-GPE', 'O', 'O', 'O', 'location-GPE', 'O']","1. Hopland Band of Pomo Indians of the Hopland Rancheria | True | as it is an organization (organization-other)
2. Pomo | False | as it is an ethnic group, not a recognized entity under the described categories
3. Mendocino County | True | as it is a county (location-GPE)
4. California | True | as it is a state (location-GPE)
5. Ukiah | True | as it is a city (location-GPE)",0.6666666666666665,"The | O Hopland | organization-other Band | organization-other of | organization-other Pomo | organization-other Indians | organization-other of | organization-other the | organization-other Hopland | organization-other Rancheria | organization-other is | O a | O federally | O recognized | O tribe | O of | O Pomo | O people | O in | O Mendocino | location-GPE County | location-GPE , | O California | location-GPE , | O south | O of | O Ukiah | location-GPE . | O","The | O Hopland | organization-other Band | organization-other of | organization-other Pomo | organization-other Indians | organization-other of | O the | O Hopland | location-GPE Rancheria | location-GPE is | O a | O federally | O recognized | O tribe | O of | O Pomo | O people | O in | O Mendocino | location-GPE County | location-GPE , | O California | location-GPE , | O south | O of | O Ukiah | location-GPE . | O",False
He was named by the Omaha World Herald as one of the Legislature 's 16 most able members .,['Omaha World Herald'],"['O', 'O', 'O', 'O', 'O', 'organization-other', 'organization-other', 'organization-other', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'organization-media', 'organization-media', 'organization-media', 'O', 'O', 'O', 'O', 'organization-government', 'O', 'O', 'O', 'O', 'O', 'O']","1. Omaha World Herald | True | as it is a media company (organization-media)
2. Legislature | True | as it is a government institution (organization-government)
3. 16 most able members | False | as it is a statement about people, not an organization or location.",0.0,He | O was | O named | O by | O the | O Omaha | organization-media World | organization-media Herald | organization-media as | O one | O of | O the | O Legislature | organization-government 's | O 16 | O most | O able | O members | O . | O,He | O was | O named | O by | O the | O Omaha | organization-other World | organization-other Herald | organization-other as | O one | O of | O the | O Legislature | O 's | O 16 | O most | O able | O members | O . | O,False
The creek exits the dam from the concrete spillway on the east side and flows through the middle of Laguna Niguel Regional Park .,['Laguna Niguel Regional Park'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-park', 'location-park', 'location-park', 'location-park', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-park', 'location-park', 'location-park', 'location-park', 'O']","1. Creek | False | it is part of a natural landscape, not a location or organization
        2. Dam | False | it is a part of a structure, not a location or organization
        3. Concrete spillway | False | it is part of a structure, not a location or organization
        4. East Side | False | East Side is a generic term, can not be considered as entity without context
        5. Laguna Niguel Regional Park | True | as it is a park (location-park)",1.0,The | O creek | O exits | O the | O dam | O from | O the | O concrete | O spillway | O on | O the | O east | O side | O and | O flows | O through | O the | O middle | O of | O Laguna | location-park Niguel | location-park Regional | location-park Park | location-park . | O,The | O creek | O exits | O the | O dam | O from | O the | O concrete | O spillway | O on | O the | O east | O side | O and | O flows | O through | O the | O middle | O of | O Laguna | location-park Niguel | location-park Regional | location-park Park | location-park . | O,True
"Similar locomotives were built for industrial use , notably for steelworks in South Wales and Yorkshire .","['South Wales', 'Yorkshire']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'location-GPE', 'O', 'location-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'location-GPE', 'O', 'location-GPE', 'O']","1. Similar locomotives | False | as it is a product, not an organization or location
2. Industrial use | False | as it is a concept, not an organization or location
3. Steelworks | False | as it is an industry, not an organization or location
4. South Wales | True | as it is a region (location-GPE)
5. Yorkshire | True | as it is a county (location-GPE)",1.0,"Similar | O locomotives | O were | O built | O for | O industrial | O use | O , | O notably | O for | O steelworks | O in | O South | location-GPE Wales | location-GPE and | O Yorkshire | location-GPE . | O","Similar | O locomotives | O were | O built | O for | O industrial | O use | O , | O notably | O for | O steelworks | O in | O South | location-GPE Wales | location-GPE and | O Yorkshire | location-GPE . | O",True
"The Deer Park School District is in surrounded by the Newport School District , Mary Walker School District , Riverside School District and the Mead School District .","['Deer Park School District', 'Newport School District', 'Mary Walker School District', 'Riverside School District', 'Mead School District']","['O', 'organization-education', 'organization-education', 'organization-education', 'organization-education', 'O', 'O', 'O', 'O', 'O', 'organization-education', 'organization-education', 'organization-education', 'O', 'organization-education', 'organization-education', 'organization-education', 'organization-education', 'O', 'organization-education', 'organization-education', 'organization-education', 'O', 'O', 'organization-education', 'organization-education', 'organization-education', 'O']","['O', 'organization-education', 'organization-education', 'organization-education', 'organization-education', 'O', 'O', 'O', 'O', 'O', 'organization-education', 'organization-education', 'organization-education', 'O', 'organization-education', 'organization-education', 'organization-education', 'organization-education', 'O', 'organization-education', 'organization-education', 'organization-education', 'O', 'O', 'organization-education', 'organization-education', 'organization-education', 'O']","1. Deer Park School District | True | as it is an organization related to education (organization-education)
2. Newport School District | True | as it is an organization related to education (organization-education)
3. Mary Walker School District | True | as it is an organization related to education (organization-education)
4. Riverside School District | True | as it is an organization related to education (organization-education)
5. Mead School District | True | as it is an organization related to education (organization-education)",1.0,"The | O Deer | organization-education Park | organization-education School | organization-education District | organization-education is | O in | O surrounded | O by | O the | O Newport | organization-education School | organization-education District | organization-education , | O Mary | organization-education Walker | organization-education School | organization-education District | organization-education , | O Riverside | organization-education School | organization-education District | organization-education and | O the | O Mead | organization-education School | organization-education District | organization-education . | O","The | O Deer | organization-education Park | organization-education School | organization-education District | organization-education is | O in | O surrounded | O by | O the | O Newport | organization-education School | organization-education District | organization-education , | O Mary | organization-education Walker | organization-education School | organization-education District | organization-education , | O Riverside | organization-education School | organization-education District | organization-education and | O the | O Mead | organization-education School | organization-education District | organization-education . | O",True
"Of the 750,000 ethnic Germans who once lived in Romania , less than one-tenth of that number remain today .",['Romania'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. 750,000 | False | as it is a figure, not an organization or location
2. ethnic Germans | False | as it is a demographic group, not an organization or location
3. Romania | True | as it is a country (location-GPE)
4. one-tenth | False | as it is a fraction, not an organization or location
5. today | False | as it is a general time reference, not an organization or location.",1.0,"Of | O the | O 750,000 | O ethnic | O Germans | O who | O once | O lived | O in | O Romania | location-GPE , | O less | O than | O one-tenth | O of | O that | O number | O remain | O today | O . | O","Of | O the | O 750,000 | O ethnic | O Germans | O who | O once | O lived | O in | O Romania | location-GPE , | O less | O than | O one-tenth | O of | O that | O number | O remain | O today | O . | O",True
It is about south of the Queanbeyan central business district .,['Queanbeyan'],"['O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'location-GPE', 'location-GPE', 'location-GPE', 'O']",1. Queanbeyan central business district | True | as it is a district in the city of Queanbeyan (location-GPE),0.0,It | O is | O about | O south | O of | O the | O Queanbeyan | location-GPE central | location-GPE business | location-GPE district | location-GPE . | O,It | O is | O about | O south | O of | O the | O Queanbeyan | location-GPE central | O business | O district | O . | O,False
"The Arnaud then takes the trains to the Consolidated Thompson 's dock at Pointe-Noire , Quebec .","['Arnaud', 'Consolidated Thompson', 'Pointe-Noire', 'Quebec']","['O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'organization-company', 'organization-company', 'O', 'O', 'O', 'location-GPE', 'O', 'location-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'organization-company', 'organization-company', 'O', 'location-other', 'location-other', 'location-other', 'O', 'location-GPE', 'O']","1. Arnaud | False | it might refer to a train or person, but without specific context it's doubtful
   2. Consolidated Thompson | True | it is a company (organization-company)
   3. Dock at Pointe-Noire | True | it is a location (location-other)
   4. Quebec | True | it is a province (location-GPE)",0.5714285714285715,"The | O Arnaud | O then | O takes | O the | O trains | O to | O the | O Consolidated | organization-company Thompson | organization-company 's | O dock | location-other at | location-other Pointe-Noire | location-other , | O Quebec | location-GPE . | O","The | O Arnaud | location-GPE then | O takes | O the | O trains | O to | O the | O Consolidated | organization-company Thompson | organization-company 's | O dock | O at | O Pointe-Noire | location-GPE , | O Quebec | location-GPE . | O",False
He was appointed as the governor of Multan for his services .,['Multan'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O']","1. Governor of Multan | False | as it is a job title, not an organization or location
2. Multan | True | as it is a city in Pakistan (location-GPE)",1.0,He | O was | O appointed | O as | O the | O governor | O of | O Multan | location-GPE for | O his | O services | O . | O,He | O was | O appointed | O as | O the | O governor | O of | O Multan | location-GPE for | O his | O services | O . | O,True
The brewery sells three million cases of beer every year and is the third largest beer brand in India .,['India'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O']","1. Brewery | False | as it's not a specific organization or location.
	2. Three million | False | as it's a number and not an entity.
	3. Cases of beer | False | as it's a product and not an entity.
	4. Year | False | as it's a time period and not an entity.
	5. Third largest beer brand | False | as it's a description of rank and not an entity.
	6. India | True | as it's a Country (location-GPE).",1.0,The | O brewery | O sells | O three | O million | O cases | O of | O beer | O every | O year | O and | O is | O the | O third | O largest | O beer | O brand | O in | O India | location-GPE . | O,The | O brewery | O sells | O three | O million | O cases | O of | O beer | O every | O year | O and | O is | O the | O third | O largest | O beer | O brand | O in | O India | location-GPE . | O,True
The center decided not to appeal a Commonwealth Court decision against its plans .,['Commonwealth Court'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'organization-government/governmentagency', 'organization-government/governmentagency', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'organization-government', 'organization-government', 'O', 'O', 'O', 'O', 'O']","1. The center | False | as the specific entity (e.g. a company, organization) is not named
2. Commonwealth Court | True | as it is a governmental organization (organization-government)
3. its plans | False | as this is referring to an abstract concept, not a location or organization.",0.0,The | O center | O decided | O not | O to | O appeal | O a | O Commonwealth | organization-government Court | organization-government decision | O against | O its | O plans | O . | O,The | O center | O decided | O not | O to | O appeal | O a | O Commonwealth | organization-government/governmentagency Court | organization-government/governmentagency decision | O against | O its | O plans | O . | O,False
Both locomotives are expected to remain at Swindon for 5 years .,['Swindon'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O']","1. Locomotives | False | as it is a mode of transport, not an organization or location
2. Swindon | True | as it is a city (location-GPE)
3. 5 years | False | as it is a duration, not an organization or location",1.0,Both | O locomotives | O are | O expected | O to | O remain | O at | O Swindon | location-GPE for | O 5 | O years | O . | O,Both | O locomotives | O are | O expected | O to | O remain | O at | O Swindon | location-GPE for | O 5 | O years | O . | O,True
The Chandler Highway is a short road in the inner eastern suburbs of Melbourne .,"['Chandler Highway', 'Melbourne']","['O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O']","['O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O']","1. Chandler Highway | True | as it is a road (location-road/railway/highway/transit)
2. Melbourne | True | as it is a city (location-GPE)
3. inner eastern suburbs | False | as is a descriptive location term, not a specific recognized entity.",1.0,The | O Chandler | location-road/railway/highway/transit Highway | location-road/railway/highway/transit is | O a | O short | O road | O in | O the | O inner | O eastern | O suburbs | O of | O Melbourne | location-GPE . | O,The | O Chandler | location-road/railway/highway/transit Highway | location-road/railway/highway/transit is | O a | O short | O road | O in | O the | O inner | O eastern | O suburbs | O of | O Melbourne | location-GPE . | O,True
She was the NCAA women ’ s javelin champion in both 2008 and 2009 .,['NCAA'],"['O', 'O', 'O', 'organization-other', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'organization-sportsleague', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. NCAA | True | as it is a sporting league (organization-sportsleague)
2. Women's Javelin Champion | False | as it is a title/role, not an organization or place.
3. 2008 and 2009 | False | as these are dates.",0.0,She | O was | O the | O NCAA | organization-sportsleague women | O ’ | O s | O javelin | O champion | O in | O both | O 2008 | O and | O 2009 | O . | O,She | O was | O the | O NCAA | organization-other women | O ’ | O s | O javelin | O champion | O in | O both | O 2008 | O and | O 2009 | O . | O,False
"Louisiana Highway 351 ( LA 351 ) runs in an east–west direction , connecting LA 31 and LA 347 via a bridge over Bayou Teche near Ruth , St. Martin Parish .","['Louisiana Highway 351', 'LA 351', 'LA 31', 'LA 347', 'Bayou Teche', 'Ruth', 'St. Martin Parish']","['location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'O', 'O', 'O', 'location-bodiesofwater', 'location-bodiesofwater', 'O', 'location-GPE', 'O', 'location-GPE', 'location-GPE', 'location-GPE', 'O']","['location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'O', 'O', 'O', 'location-bodiesofwater', 'location-bodiesofwater', 'O', 'location-GPE', 'O', 'location-GPE', 'location-GPE', 'location-GPE', 'O']","1. Louisiana Highway 351 | True | as it is a road (location-road/railway/highway/transit)
2. LA 31 | True | as it is a road (location-road/railway/highway/transit)
3. LA 347 | True | as it is a road (location-road/railway/highway/transit)
4. Bayou Teche | True | as it is a body of water (location-bodiesofwater)
5. Ruth | True | as it is a city (location-GPE)
6. St. Martin Parish | True | as it is a District (location-GPE)",0.923076923076923,"Louisiana | location-road/railway/highway/transit Highway | location-road/railway/highway/transit 351 | location-road/railway/highway/transit ( | O LA | O 351 | O ) | O runs | O in | O an | O east–west | O direction | O , | O connecting | O LA | location-road/railway/highway/transit 31 | location-road/railway/highway/transit and | O LA | location-road/railway/highway/transit 347 | location-road/railway/highway/transit via | O a | O bridge | O over | O Bayou | location-bodiesofwater Teche | location-bodiesofwater near | O Ruth | location-GPE , | O St. | location-GPE Martin | location-GPE Parish | location-GPE . | O","Louisiana | location-road/railway/highway/transit Highway | location-road/railway/highway/transit 351 | location-road/railway/highway/transit ( | O LA | location-road/railway/highway/transit 351 | location-road/railway/highway/transit ) | O runs | O in | O an | O east–west | O direction | O , | O connecting | O LA | location-road/railway/highway/transit 31 | location-road/railway/highway/transit and | O LA | location-road/railway/highway/transit 347 | location-road/railway/highway/transit via | O a | O bridge | O over | O Bayou | location-bodiesofwater Teche | location-bodiesofwater near | O Ruth | location-GPE , | O St. | location-GPE Martin | location-GPE Parish | location-GPE . | O",False
"These two statues are known to be similar to other funerary monuments of the Archaic time , which were set up by the parents of the fallen warriors .",['Archaic'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Two statues | False | as it is a piece of art
2. Archaic time | False | as it is a historical period, not an organization or location
3. Parents of the fallen warriors | False | as they are people, not an organization or location.",0.0,"These | O two | O statues | O are | O known | O to | O be | O similar | O to | O other | O funerary | O monuments | O of | O the | O Archaic | O time | O , | O which | O were | O set | O up | O by | O the | O parents | O of | O the | O fallen | O warriors | O . | O","These | O two | O statues | O are | O known | O to | O be | O similar | O to | O other | O funerary | O monuments | O of | O the | O Archaic | location-GPE time | O , | O which | O were | O set | O up | O by | O the | O parents | O of | O the | O fallen | O warriors | O . | O",False
"His first game in charge saw a 3–0 home victory over Darlington on 5 September 2009 but was followed by three defeats against league leaders Bournemouth , Notts County and Shrewsbury Town .","['Darlington', 'Bournemouth', 'Notts County', 'Shrewsbury Town']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'location-GPE', 'location-GPE', 'O', 'location-GPE', 'location-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'organization-sportsteam', 'organization-sportsteam', 'O', 'organization-sportsteam', 'organization-sportsteam', 'O']","1. 3–0 | False | As it is a score, not an organization or location
2. Darlington | True | As it is a city (location-GPE)
3. 5 September 2009 | False | As it is a date, not an organization or location
4. Bournemouth | True | As it is a city (location-GPE)
5. Notts County | True | As it is a sports team (organization-sportsteam)
6. Shrewsbury Town | True | As it is a sports team (organization-sportsteam)",0.5,"His | O first | O game | O in | O charge | O saw | O a | O 3–0 | O home | O victory | O over | O Darlington | location-GPE on | O 5 | O September | O 2009 | O but | O was | O followed | O by | O three | O defeats | O against | O league | O leaders | O Bournemouth | location-GPE , | O Notts | organization-sportsteam County | organization-sportsteam and | O Shrewsbury | organization-sportsteam Town | organization-sportsteam . | O","His | O first | O game | O in | O charge | O saw | O a | O 3–0 | O home | O victory | O over | O Darlington | location-GPE on | O 5 | O September | O 2009 | O but | O was | O followed | O by | O three | O defeats | O against | O league | O leaders | O Bournemouth | location-GPE , | O Notts | location-GPE County | location-GPE and | O Shrewsbury | location-GPE Town | location-GPE . | O",False
"Some restaurant clients include Le Cirque and `` La Fonda Del Sol `` in New York City , `` Summit '' and `` Play '' at `` The Broadmoor Hotel `` in Colorado Springs , `` Charlie Palmer `` in Dallas , TX , and `` The Seafood Bar '' , `` Echo '' , `` Flagler Stakehouse '' , and `` HMF '' at The Breakers ( hotel ) in Palm Beach Florida .","['Le Cirque', 'La Fonda Del Sol', 'New York', 'Broadmoor Hotel', 'Colorado', 'Charlie Palmer', 'Dallas', 'TX', 'Breakers', 'Palm Beach Florida']","['O', 'O', 'O', 'O', 'organization-company', 'organization-company', 'O', 'O', 'organization-company', 'organization-company', 'organization-company', 'organization-company', 'O', 'O', 'location-GPE', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'organization-company', 'organization-company', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'organization-company', 'organization-company', 'O', 'O', 'location-GPE', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'organization-company', 'O', 'O', 'O', 'O', 'location-GPE', 'location-GPE', 'location-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'location-GPE', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'location-GPE', 'location-GPE', 'O']","1. Le Cirque | False | as it is a restaurant, not a organization or a location.
2. La Fonda Del Sol | False | as it is a restaurant, not a organization or a location.
3. New York City | True | as it is a city (location-GPE)
4. Summit | False | as it is a restaurant, not a organization or a location.
5. Play | False | as it is a restaurant, not a organization or a location.
6. The Broadmoor Hotel | False | it is hotel, neither an organization nor a location.
7. Colorado Springs | True | as it is a city (location-GPE)
8. Charlie Palmer | False | as it is a restaurant, not a organization or a location.
9. Dallas | True | as it is a city (location-GPE)
10. TX | True | as it is abbreviation of Texas which is a state (location-GPE)
11. The Seafood Bar | False | as it is a restaurant, not a organization or a location.
12. Echo | False | as it is a restaurant, not a organization or a location.
13. Flagler Stakehouse | False | as it is a restaurant, not a organization or a location.
14. HMF | False | as it is a restaurant, not a organization or a location.
15. The Breakers | False | as it is a hotel, not a organization or a location.
16. Palm Beach | True | as it is a city (location-GPE)
17. Florida | True | as it is a state (location-GPE)",0.4,"Some | O restaurant | O clients | O include | O Le | O Cirque | O and | O `` | O La | O Fonda | O Del | O Sol | O `` | O in | O New | location-GPE York | location-GPE City | location-GPE , | O `` | O Summit | O '' | O and | O `` | O Play | O '' | O at | O `` | O The | O Broadmoor | O Hotel | O `` | O in | O Colorado | location-GPE Springs | location-GPE , | O `` | O Charlie | O Palmer | O `` | O in | O Dallas | location-GPE , | O TX | location-GPE , | O and | O `` | O The | O Seafood | O Bar | O '' | O , | O `` | O Echo | O '' | O , | O `` | O Flagler | O Stakehouse | O '' | O , | O and | O `` | O HMF | O '' | O at | O The | O Breakers | O ( | O hotel | O ) | O in | O Palm | location-GPE Beach | location-GPE Florida | location-GPE . | O","Some | O restaurant | O clients | O include | O Le | organization-company Cirque | organization-company and | O `` | O La | organization-company Fonda | organization-company Del | organization-company Sol | organization-company `` | O in | O New | location-GPE York | location-GPE City | O , | O `` | O Summit | O '' | O and | O `` | O Play | O '' | O at | O `` | O The | O Broadmoor | organization-company Hotel | organization-company `` | O in | O Colorado | location-GPE Springs | O , | O `` | O Charlie | organization-company Palmer | organization-company `` | O in | O Dallas | location-GPE , | O TX | location-GPE , | O and | O `` | O The | O Seafood | O Bar | O '' | O , | O `` | O Echo | O '' | O , | O `` | O Flagler | O Stakehouse | O '' | O , | O and | O `` | O HMF | O '' | O at | O The | O Breakers | organization-company ( | O hotel | O ) | O in | O Palm | location-GPE Beach | location-GPE Florida | location-GPE . | O",False
