text,entities,truth,pred,meta,f1,pred_text,truth_text,correct
"Dick said he conceived The Man in the High Castle when reading Bring the Jubilee ( 1953 ) , by Ward Moore , which occurs mainly in an alternative 20th-century US wherein the Confederate States of America won the American Civil War .","['Dick', 'The Man in the High Castle', 'Bring the Jubilee', 'Ward Moore', 'US', 'Confederate States of America', 'American Civil War']","['B-writer', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'O', 'B-event', 'I-event', 'I-event', 'O']","['B-person', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'I-location', 'O', 'O', 'B-event', 'I-event', 'I-event', 'O']","1. Dick | True | as it is presumed to be a person, likely a writer, though without his full name we can't be sure (person)
    2. The Man in the High Castle | True | as it is a book title (book)
    3. reading | False | as it indicates an action
    4. Bring the Jubilee | True | as it is a book title (book)
    5. 1953 | False | as it is a date
    6. Ward Moore | True | as it is the name of a writer (writer)
    7. alternative 20th-century US | False | as it indicates a hypothetical location
    8. Confederate States of America | True | as it refers to a historical entity (location)
    9. American Civil War | True | as it refers to a historical event (event)",0.6153846153846153,"Dick | B-person said | O he | O conceived | O The | B-book Man | I-book in | I-book the | I-book High | I-book Castle | I-book when | O reading | O Bring | B-book the | I-book Jubilee | I-book ( | O 1953 | O ) | O , | O by | O Ward | B-writer Moore | I-writer , | O which | O occurs | O mainly | O in | O an | O alternative | O 20th-century | O US | O wherein | O the | O Confederate | B-location States | I-location of | I-location America | I-location won | O the | O American | B-event Civil | I-event War | I-event . | O","Dick | B-writer said | O he | O conceived | O The | B-book Man | I-book in | I-book the | I-book High | I-book Castle | I-book when | O reading | O Bring | B-book the | I-book Jubilee | I-book ( | O 1953 | O ) | O , | O by | O Ward | B-writer Moore | I-writer , | O which | O occurs | O mainly | O in | O an | O alternative | O 20th-century | O US | B-country wherein | O the | O Confederate | B-organisation States | I-organisation of | I-organisation America | I-organisation won | O the | O American | B-event Civil | I-event War | I-event . | O",False
"He was also a lifetime member of the Veterans of Foreign Wars , the American Legion , and Sigma Chi fraternity .","['Veterans of Foreign Wars', 'American Legion', 'Sigma Chi fraternity']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'O', 'B-organisation', 'I-organisation', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'O', 'B-organisation', 'I-organisation', 'O', 'O', 'B-organisation', 'I-organisation', 'O', 'O']","1. lifetime member | False | as it is more of a title or position
2. Veterans of Foreign Wars | True | as this is an organisation (organisation)
3. American Legion | True | as this is also an organisation (organisation)
4. Sigma Chi | True | as this is a fraternity, it can be considered an organisation (organisation)
5. He | False | as it is a pronoun and doesn't mention a specific person's name.",0.6666666666666666,"He | O was | O also | O a | O lifetime | O member | O of | O the | O Veterans | B-organisation of | I-organisation Foreign | I-organisation Wars | I-organisation , | O the | O American | B-organisation Legion | I-organisation , | O and | O Sigma | B-organisation Chi | I-organisation fraternity | O . | O","He | O was | O also | O a | O lifetime | O member | O of | O the | O Veterans | B-organisation of | I-organisation Foreign | I-organisation Wars | I-organisation , | O the | O American | B-organisation Legion | I-organisation , | O and | O Sigma | B-organisation Chi | I-organisation fraternity | I-organisation . | O",False
"In addition to his Best Picture Awards , he received an Academy Honorary Award for his film contributions , the Palme d 'Or ( posthumously ) for Union Pacific ( 1939 ) , a Directors Guild of America Award for Lifetime Achievement , and the Irving G. Thalberg Memorial Award .","['Best Picture Awards', 'Academy Honorary Award', ""Palme d 'Or"", 'Union Pacific', 'Directors Guild of America Award for Lifetime Achievement', 'Irving G. Thalberg Memorial Award']","['O', 'O', 'O', 'O', 'B-award', 'I-award', 'I-award', 'O', 'O', 'O', 'O', 'B-award', 'I-award', 'I-award', 'O', 'O', 'O', 'O', 'O', 'O', 'B-award', 'I-award', 'I-award', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'O', 'O', 'O', 'O', 'O', 'B-award', 'I-award', 'I-award', 'I-award', 'I-award', 'I-award', 'I-award', 'I-award', 'O', 'O', 'O', 'B-award', 'I-award', 'I-award', 'I-award', 'I-award', 'O']","['O', 'O', 'O', 'O', 'B-award', 'I-award', 'I-award', 'O', 'O', 'O', 'O', 'B-award', 'I-award', 'I-award', 'O', 'O', 'O', 'O', 'O', 'O', 'B-award', 'I-award', 'I-award', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'O', 'O', 'O', 'B-award', 'I-award', 'I-award', 'I-award', 'I-award', 'I-award', 'I-award', 'I-award', 'O', 'O', 'O', 'B-award', 'I-award', 'I-award', 'I-award', 'I-award', 'O']","1. Best Picture Awards | True | as it is an award title (award)
2. Academy Honorary Award | True | it is an award title (award)
3. film contributions | False | as it refers to a nonspecific activity, not an entity
4. Palme d 'Or | True | as it is the name of an award (award)
5. posthumously | False | as it is an adjective 
6. Union Pacific | True | as it is the title of a film (misc)
7. 1939 | False | as it is a date, not named entity
8. Directors Guild of America Award for Lifetime Achievement | True | it is an award title (award)
9. Irving G. Thalberg Memorial Award | True | it is an award title (award).",0.8333333333333334,"In | O addition | O to | O his | O Best | B-award Picture | I-award Awards | I-award , | O he | O received | O an | O Academy | B-award Honorary | I-award Award | I-award for | O his | O film | O contributions | O , | O the | O Palme | B-award d | I-award 'Or | I-award ( | O posthumously | O ) | O for | O Union | B-misc Pacific | I-misc ( | O 1939 | O ) | O , | O a | O Directors | B-award Guild | I-award of | I-award America | I-award Award | I-award for | I-award Lifetime | I-award Achievement | I-award , | O and | O the | O Irving | B-award G. | I-award Thalberg | I-award Memorial | I-award Award | I-award . | O","In | O addition | O to | O his | O Best | B-award Picture | I-award Awards | I-award , | O he | O received | O an | O Academy | B-award Honorary | I-award Award | I-award for | O his | O film | O contributions | O , | O the | O Palme | B-award d | I-award 'Or | I-award ( | O posthumously | O ) | O for | O Union | B-organisation Pacific | I-organisation ( | O 1939 | O ) | O , | O a | O Directors | B-award Guild | I-award of | I-award America | I-award Award | I-award for | I-award Lifetime | I-award Achievement | I-award , | O and | O the | O Irving | B-award G. | I-award Thalberg | I-award Memorial | I-award Award | I-award . | O",False
"She visited Hill Top at every opportunity , and her books written during this period ( such as The Tale of Ginger and Pickles , about the local shop in Near Sawrey and The Tale of Mrs. Tittlemouse , a wood mouse ) reflect her increasing participation in village life and her delight in country living.Taylor , ed .","['Hill Top', 'The Tale of Ginger and Pickles', 'Near Sawrey', 'The Tale of Mrs. Tittlemouse']","['O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Hill Top | True | as this is a specific location (location)
2. The Tale of Ginger and Pickles | True | as this is a book (book)
3. Near Sawrey | True | as this is a specific location in England (location)
4. The Tale of Mrs. Tittlemouse | True | as it is a book (book)
5. Taylor | False | could be a person but without a complete name or context, it cannot be determined if it qualifies as an entity or not
6. wood mouse | False | species are not listed as entities in the criteria
7. village life | False | it is condition, not an entity
8. country living | False | it is condition, not an entity",1.0,"She | O visited | O Hill | B-location Top | I-location at | O every | O opportunity | O , | O and | O her | O books | O written | O during | O this | O period | O ( | O such | O as | O The | B-book Tale | I-book of | I-book Ginger | I-book and | I-book Pickles | I-book , | O about | O the | O local | O shop | O in | O Near | B-location Sawrey | I-location and | O The | B-book Tale | I-book of | I-book Mrs. | I-book Tittlemouse | I-book , | O a | O wood | O mouse | O ) | O reflect | O her | O increasing | O participation | O in | O village | O life | O and | O her | O delight | O in | O country | O living.Taylor | O , | O ed | O . | O","She | O visited | O Hill | B-location Top | I-location at | O every | O opportunity | O , | O and | O her | O books | O written | O during | O this | O period | O ( | O such | O as | O The | B-book Tale | I-book of | I-book Ginger | I-book and | I-book Pickles | I-book , | O about | O the | O local | O shop | O in | O Near | B-location Sawrey | I-location and | O The | B-book Tale | I-book of | I-book Mrs. | I-book Tittlemouse | I-book , | O a | O wood | O mouse | O ) | O reflect | O her | O increasing | O participation | O in | O village | O life | O and | O her | O delight | O in | O country | O living.Taylor | O , | O ed | O . | O",True
"Years later , Lead Me On would be chosen as the greatest Contemporary Christian album of all time by CCM Magazine .","['Lead Me On', 'CCM Magazine']","['O', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-magazine', 'I-magazine', 'O']","['O', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-magazine', 'I-magazine', 'O']","1. Years later | False | as it indicates a time period
2. Lead Me On | True | as it is the name of an album - musical album, could be regarded as miscellaneous (misc)
3. greatest Contemporary Christian album of all time | False | as it is not an entity, but an accolade
4. CCM Magazine | True | as it is the name of a magazine (magazine).",1.0,"Years | O later | O , | O Lead | B-misc Me | I-misc On | I-misc would | O be | O chosen | O as | O the | O greatest | O Contemporary | O Christian | O album | O of | O all | O time | O by | O CCM | B-magazine Magazine | I-magazine . | O","Years | O later | O , | O Lead | B-misc Me | I-misc On | I-misc would | O be | O chosen | O as | O the | O greatest | O Contemporary | O Christian | O album | O of | O all | O time | O by | O CCM | B-magazine Magazine | I-magazine . | O",True
"He received his first nomination for the Academy Award for Best Director for his circus drama The Greatest Show on Earth ( 1952 ) , which won both the Academy Award for Best Picture and the Golden Globe Award for Best Motion Picture - Drama .","['Academy Award for Best Director', 'The Greatest Show on Earth', 'Academy Award for Best Picture', 'Golden Globe Award for Best Motion Picture - Drama']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-award', 'I-award', 'I-award', 'I-award', 'I-award', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'I-misc', 'I-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-award', 'I-award', 'I-award', 'I-award', 'I-award', 'O', 'O', 'B-award', 'I-award', 'I-award', 'I-award', 'I-award', 'I-award', 'I-award', 'I-award', 'I-award', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-award', 'I-award', 'I-award', 'I-award', 'I-award', 'O', 'O', 'B-literarygenre', 'I-literarygenre', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-award', 'I-award', 'I-award', 'I-award', 'I-award', 'O', 'O', 'B-award', 'I-award', 'I-award', 'I-award', 'I-award', 'I-award', 'I-award', 'I-award', 'I-award', 'O']","1. He | False | as the pronoun doesn't directly specify a person's name 
2. nomination | False | as it is an action
3. Academy Award for Best Director | True | as it is a known award (award)
4. circus drama | True | as it is a type of literary genre (literarygenre)
5. The Greatest Show on Earth | True | as it is the title of a literary work or movie (book)
6. 1952 | False| as it is just a date or a time.
7. Academy Award for Best Picture | True | as it is a known award (award)
8. Golden Globe Award for Best Motion Picture - Drama | True | as it is a known award (award)",0.6666666666666665,"He | O received | O his | O first | O nomination | O for | O the | O Academy | B-award Award | I-award for | I-award Best | I-award Director | I-award for | O his | O circus | B-literarygenre drama | I-literarygenre The | B-book Greatest | I-book Show | I-book on | I-book Earth | I-book ( | O 1952 | O ) | O , | O which | O won | O both | O the | O Academy | B-award Award | I-award for | I-award Best | I-award Picture | I-award and | O the | O Golden | B-award Globe | I-award Award | I-award for | I-award Best | I-award Motion | I-award Picture | I-award - | I-award Drama | I-award . | O","He | O received | O his | O first | O nomination | O for | O the | O Academy | B-award Award | I-award for | I-award Best | I-award Director | I-award for | O his | O circus | O drama | O The | B-misc Greatest | I-misc Show | I-misc on | I-misc Earth | I-misc ( | O 1952 | O ) | O , | O which | O won | O both | O the | O Academy | B-award Award | I-award for | I-award Best | I-award Picture | I-award and | O the | O Golden | B-award Globe | I-award Award | I-award for | I-award Best | I-award Motion | I-award Picture | I-award - | I-award Drama | I-award . | O",False
"In 1971 , as a response to the popularity of sexual guidebooks such as The Sensuous Woman ( by J ) and The Sensuous Man ( by M ) , Asimov published The Sensuous Dirty Old Man under the byline Dr. ' A","['The Sensuous Woman', 'J', 'The Sensuous Man', 'M', 'Asimov', 'The Sensuous Dirty Old Man', ""Dr. ' A""]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'B-writer', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'B-writer', 'O', 'O', 'B-writer', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'B-person', 'I-person', 'I-person']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'B-writer', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'B-writer', 'O', 'O', 'B-writer', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O']","1. 1971 | False | as it is a date 
   2. The Sensuous Woman | True | as it is the name of a book (book)
   3. J | True | as there is not enough information to specify the entity type, hence it can be classified as a person(writer)
   4. The Sensuous Man | True | as it is the name of a book (book)
   5. M | True | as there is not enough information to specify the entity type, hence it can be classified as a person(writer)
   6. Asimov | True | as this is the name of an author which makes it a writer (writer)
   7. The Sensuous Dirty Old Man | True | as it is the name of a book (book)
   8. Dr. 'A |True | as this is the pseudo-name of the author Asimov used (writer)",0.923076923076923,"In | O 1971 | O , | O as | O a | O response | O to | O the | O popularity | O of | O sexual | O guidebooks | O such | O as | O The | B-book Sensuous | I-book Woman | I-book ( | O by | O J | B-writer ) | O and | O The | B-book Sensuous | I-book Man | I-book ( | O by | O M | B-writer ) | O , | O Asimov | B-writer published | O The | B-book Sensuous | I-book Dirty | I-book Old | I-book Man | I-book under | O the | O byline | O Dr. | O ' | O A | O","In | O 1971 | O , | O as | O a | O response | O to | O the | O popularity | O of | O sexual | O guidebooks | O such | O as | O The | B-book Sensuous | I-book Woman | I-book ( | O by | O J | B-writer ) | O and | O The | B-book Sensuous | I-book Man | I-book ( | O by | O M | B-writer ) | O , | O Asimov | B-writer published | O The | B-book Sensuous | I-book Dirty | I-book Old | I-book Man | I-book under | O the | O byline | O Dr. | B-person ' | I-person A | I-person",False
John Birmingham ' s Axis of Time trilogy deals with the culture shock when a United Nations naval task force from 2021 finds itself back in 1942 helping the Allies against the Empire of Japan and the Germans ( and doing almost as much harm as good in spite of its advanced weapons ) .,"['John Birmingham', 'Axis of Time', 'United Nations naval task force', 'Empire of Japan', 'Germans']","['B-writer', 'I-writer', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'I-country', 'I-country', 'O', 'O', 'B-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-writer', 'I-writer', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'O', 'O', 'B-country', 'I-country', 'I-country', 'O', 'O', 'B-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. John Birmingham | True | as this is an author's name (writer)
2. Axis of Time trilogy | True | as this is a series of books or novels (book)
3. culture shock | False | as this is a psychological state
4. United Nations | True | as this is an international organization (organisation)
5. naval task force | False | as this is a military unit
6. 2021 | False | as this is a date
7. 1942 | False | as this is another date
8. Allies | True | as this signifies countries involved in an event (event)
9. Empire of Japan | True | as this signifies a historical period of the country (country)
10. Germans | True | as it signifies a nationality (misc)
11. advanced weapons | False | as this signifying tools or equipment used in the event.",0.5454545454545454,John | B-writer Birmingham | I-writer ' | O s | O Axis | B-book of | I-book Time | I-book trilogy | I-book deals | O with | O the | O culture | O shock | O when | O a | O United | B-organisation Nations | I-organisation naval | O task | O force | O from | O 2021 | O finds | O itself | O back | O in | O 1942 | O helping | O the | O Allies | B-event against | O the | O Empire | B-country of | I-country Japan | I-country and | O the | O Germans | B-misc ( | O and | O doing | O almost | O as | O much | O harm | O as | O good | O in | O spite | O of | O its | O advanced | O weapons | O ) | O . | O,John | B-writer Birmingham | I-writer ' | O s | O Axis | B-book of | I-book Time | I-book trilogy | O deals | O with | O the | O culture | O shock | O when | O a | O United | B-organisation Nations | I-organisation naval | I-organisation task | I-organisation force | I-organisation from | O 2021 | O finds | O itself | O back | O in | O 1942 | O helping | O the | O Allies | O against | O the | O Empire | B-country of | I-country Japan | I-country and | O the | O Germans | B-misc ( | O and | O doing | O almost | O as | O much | O harm | O as | O good | O in | O spite | O of | O its | O advanced | O weapons | O ) | O . | O,False
"Among lyric poets , the most important figures are Anne Bradstreet , who wrote personal poems about her family and homelife ; pastor Edward Taylor , whose best poems , the Preparatory Meditations , were written to help him prepare for leading worship ; and Michael Wigglesworth , whose best-selling poem , The Day of Doom ( 1660 ) , describes the time of judgment .","['Anne Bradstreet', 'Edward Taylor', 'Preparatory Meditations', 'Michael Wigglesworth', 'poem', 'The Day of Doom']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'O', 'O', 'O', 'B-poem', 'I-poem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'B-literarygenre', 'O', 'B-poem', 'I-poem', 'I-poem', 'I-poem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'O', 'O', 'O', 'B-poem', 'I-poem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'O', 'O', 'B-poem', 'I-poem', 'I-poem', 'I-poem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Lyric poets | True | as this term describes a specific type of writer (writer)
    2. Anne Bradstreet | True | as this is a person discussed in connection with writing and poetry (writer)
    3. family and homelife | False | as these are concepts, not entities
    4. Edward Taylor | True | as this individual is identified as a pastor who probably wrote religious texts (writer)
    5. Preparatory Meditations | True | as it is a literary piece (poem)
    6. leading worship | False | as it is an activity, not an entity
    7. Michael Wigglesworth | True | as this individual wrote the best-selling poem mentioned (writer)
    8. The Day of Doom | True | as this is a poem (poem)
    9. 1660 | False | as this is a date, not an entity
   10. time of judgment | False | as this is a concept, not an entity",0.8333333333333334,"Among | O lyric | B-writer poets | I-writer , | O the | O most | O important | O figures | O are | O Anne | B-writer Bradstreet | I-writer , | O who | O wrote | O personal | O poems | O about | O her | O family | O and | O homelife | O ; | O pastor | O Edward | B-writer Taylor | I-writer , | O whose | O best | O poems | O , | O the | O Preparatory | B-poem Meditations | I-poem , | O were | O written | O to | O help | O him | O prepare | O for | O leading | O worship | O ; | O and | O Michael | B-writer Wigglesworth | I-writer , | O whose | O best-selling | O poem | O , | O The | B-poem Day | I-poem of | I-poem Doom | I-poem ( | O 1660 | O ) | O , | O describes | O the | O time | O of | O judgment | O . | O","Among | O lyric | O poets | O , | O the | O most | O important | O figures | O are | O Anne | B-writer Bradstreet | I-writer , | O who | O wrote | O personal | O poems | O about | O her | O family | O and | O homelife | O ; | O pastor | O Edward | B-writer Taylor | I-writer , | O whose | O best | O poems | O , | O the | O Preparatory | B-poem Meditations | I-poem , | O were | O written | O to | O help | O him | O prepare | O for | O leading | O worship | O ; | O and | O Michael | B-writer Wigglesworth | I-writer , | O whose | O best-selling | O poem | B-literarygenre , | O The | B-poem Day | I-poem of | I-poem Doom | I-poem ( | O 1660 | O ) | O , | O describes | O the | O time | O of | O judgment | O . | O",False
"His most famous works were his longer and more moralistic Troy Book ( 1412-20 ) , a 30,000 line translation of the Latin prose narrative by Guido delle Colonne , Historia destructionis Troiae , the Siege of Thebes which was translated from a French prose redaction of the Roman de Thebes and the Fall of Princes .","['Troy Book', 'Latin prose', 'Guido delle Colonne', 'Historia destructionis Troiae', 'Siege of Thebes', 'French prose', 'Roman de Thebes', 'Fall of Princes']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-poem', 'I-poem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-literarygenre', 'I-literarygenre', 'O', 'O', 'B-writer', 'I-writer', 'I-writer', 'O', 'B-poem', 'I-poem', 'I-poem', 'O', 'O', 'B-poem', 'I-poem', 'I-poem', 'O', 'O', 'O', 'O', 'O', 'B-literarygenre', 'I-literarygenre', 'O', 'O', 'O', 'B-poem', 'I-poem', 'I-poem', 'O', 'O', 'B-poem', 'I-poem', 'I-poem', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'O', 'O', 'O', 'B-writer', 'I-writer', 'I-writer', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O']","1. Troy Book | True | as this is the title of a book (book)
2. 1412-20 | False | as this is a date
3. Latin | True | as this is a language (misc)
4. Guido delle Colonne | True | as it is the name of a writer or author (writer)
5. Historia destructionis Troiae | True | as it is the title of a book (book)
6. Siege of Thebes | True | as it is the title of a book (book)
7. French | True | as it is a language (misc)
8. Roman de Thebes | True | as it is the title of a book (book)
9. Fall of Princes | True | as it is the title of a book (book)
10. His | False | as it is a possessive pronoun but it is not specifying any person.",0.125,"His | O most | O famous | O works | O were | O his | O longer | O and | O more | O moralistic | O Troy | B-book Book | I-book ( | O 1412-20 | O ) | O , | O a | O 30,000 | O line | O translation | O of | O the | O Latin | B-misc prose | O narrative | O by | O Guido | B-writer delle | I-writer Colonne | I-writer , | O Historia | B-book destructionis | I-book Troiae | I-book , | O the | O Siege | B-book of | I-book Thebes | I-book which | O was | O translated | O from | O a | O French | B-misc prose | O redaction | O of | O the | O Roman | B-book de | I-book Thebes | I-book and | O the | O Fall | B-book of | I-book Princes | I-book . | O","His | O most | O famous | O works | O were | O his | O longer | O and | O more | O moralistic | O Troy | B-poem Book | I-poem ( | O 1412-20 | O ) | O , | O a | O 30,000 | O line | O translation | O of | O the | O Latin | B-literarygenre prose | I-literarygenre narrative | O by | O Guido | B-writer delle | I-writer Colonne | I-writer , | O Historia | B-poem destructionis | I-poem Troiae | I-poem , | O the | O Siege | B-poem of | I-poem Thebes | I-poem which | O was | O translated | O from | O a | O French | B-literarygenre prose | I-literarygenre redaction | O of | O the | O Roman | B-poem de | I-poem Thebes | I-poem and | O the | O Fall | B-poem of | I-poem Princes | I-poem . | O",False
"In his book The Mask of Sanity , Cleckley refers to Finnegans Wake as a 628-page collection of erudite gibberish indistinguishable to most people from the familiar word salad produced by hebephrenic patients on the back wards of any state hospital .","['The Mask of Sanity', 'Cleckley', 'Finnegans Wake']","['O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'O', 'B-writer', 'O', 'O', 'B-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-literarygenre', 'B-book', 'I-book', 'I-book', 'I-book', 'O', 'B-writer', 'O', 'O', 'B-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. book | True | as a literary genre (literarygenre)
2. The Mask of Sanity | True | as the name of a book (book)
3. Cleckley | True | as this name may represent a person who wrote the book, The Mask of Sanity (writer)
4. Finnegans Wake | True | the title of a book (book)
5. 628-page | False | it's a characteristic of the book Finnegans Wake, not an entity 
6. erudite gibberish | False | It is a description, not an entity.
7. people | False | ""people"" is a common noun, not an entity
8. familiar word salad | False | it's a description, not an entity
9. hebephrenic patients | False | it's description of a type of patients, not an entity
10. back wards | False | as it's a location within a hospital but not a specific named location
11. state hospital | False | as it's a type of hospital, not a specific named hospital or organisation.",0.8571428571428571,"In | O his | O book | B-literarygenre The | B-book Mask | I-book of | I-book Sanity | I-book , | O Cleckley | B-writer refers | O to | O Finnegans | B-book Wake | I-book as | O a | O 628-page | O collection | O of | O erudite | O gibberish | O indistinguishable | O to | O most | O people | O from | O the | O familiar | O word | O salad | O produced | O by | O hebephrenic | O patients | O on | O the | O back | O wards | O of | O any | O state | O hospital | O . | O","In | O his | O book | O The | B-book Mask | I-book of | I-book Sanity | I-book , | O Cleckley | B-writer refers | O to | O Finnegans | B-book Wake | I-book as | O a | O 628-page | O collection | O of | O erudite | O gibberish | O indistinguishable | O to | O most | O people | O from | O the | O familiar | O word | O salad | O produced | O by | O hebephrenic | O patients | O on | O the | O back | O wards | O of | O any | O state | O hospital | O . | O",False
