text,entities,truth,pred,meta,f1,pred_text,truth_text,correct
"Following their charting of the JNK signaling pathway , Karin and coworkers have begun to study the role of protein phosphorylation in control of NF-κB activity .","['JNK signaling pathway', 'Karin', 'protein phosphorylation', 'NF-κB']","['O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'O', 'B-scientist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'O', 'B-protein', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'O', 'B-protein', 'I-protein', 'O']","1. JNK signaling pathway | True | as it is a scientific term linked to a specific area of biological study (misc)
   2. Karin | True | as in this context it refers to a person, likely a scientist (person)
   3. coworkers | False | as it is not specific enough to classify as an entity.
   4. protein phosphorylation | True | as it refers to a specific biological process (misc)
   5. NF-κB activity | True | as NF-κB is a protein (protein) and its activity is related to a specific biological process (misc)",0.5,"Following | O their | O charting | O of | O the | O JNK | B-misc signaling | I-misc pathway | I-misc , | O Karin | B-person and | O coworkers | O have | O begun | O to | O study | O the | O role | O of | O protein | B-misc phosphorylation | I-misc in | O control | O of | O NF-κB | B-protein activity | I-protein . | O","Following | O their | O charting | O of | O the | O JNK | B-misc signaling | I-misc pathway | I-misc , | O Karin | B-scientist and | O coworkers | O have | O begun | O to | O study | O the | O role | O of | O protein | B-misc phosphorylation | I-misc in | O control | O of | O NF-κB | B-protein activity | O . | O",False
"Together , they activate multiple signal transduction pathways including oxidant stress , tyrosine kinase s , Protein kinase C , and MAPK s leading to activation of transcription factors such as NF-κB , and dysregulation of epigenetic mechanisms including HKme , histone lysine acetylation , and DNA methylation via the action of corresponding methyltransferases , demethylases , acetylases , and deacetylases .","['tyrosine kinase', 'Protein kinase C', 'MAPK', 'NF-κB', 'HKme', 'histone lysine acetylation', 'DNA methylation', 'methyltransferases', 'demethylases', 'acetylases', 'deacetylases']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-enzyme', 'I-enzyme', 'O', 'O', 'B-enzyme', 'I-enzyme', 'I-enzyme', 'O', 'O', 'B-enzyme', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'O', 'B-misc', 'I-misc', 'I-misc', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'O', 'O', 'O', 'B-enzyme', 'O', 'B-enzyme', 'O', 'B-enzyme', 'O', 'O', 'B-enzyme', 'O']","['O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'O', 'B-misc', 'I-misc', 'O', 'B-enzyme', 'I-enzyme', 'O', 'O', 'B-enzyme', 'I-enzyme', 'I-enzyme', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'O', 'B-misc', 'O', 'B-misc', 'I-misc', 'I-misc', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'O', 'O', 'O', 'B-enzyme', 'O', 'B-enzyme', 'O', 'B-enzyme', 'O', 'O', 'B-enzyme', 'O']","1. signal transduction pathways | True | this term refers to a process in biology, which makes it an entity (misc)
2. oxidant stress | True | this is a process in biology, so it is an entity (misc)
3. tyrosine kinase | True | as it is an enzyme (enzyme)
4. Protein kinase C | True | as it is an enzyme (enzyme)
5. MAPK | True | as it is a protein (protein)
6. transcription factors | True | as these are proteins (protein)
7. NF-κB | True | as it is a protein (protein)
8. epigenetic mechanisms | True | as this term refers to a process in biology, which makes it an entity (misc)
9. HKme | True | this likely refers to a biological concept or compound , so it is an entity (misc)
10. histone lysine acetylation | True | as these are protein processes (misc)
11. DNA methylation | True | as this is a biological process (misc)
12. methyltransferases | True | as it is an enzyme (enzyme)
13. demethylases | True | as it is an enzyme (enzyme)
14. acetylases | True | as it is an enzyme (enzyme)
15. deacetylases | True | as it is an enzyme (enzyme)",0.7692307692307692,"Together | O , | O they | O activate | O multiple | O signal | B-misc transduction | I-misc pathways | I-misc including | O oxidant | B-misc stress | I-misc , | O tyrosine | B-enzyme kinase | I-enzyme s | O , | O Protein | B-enzyme kinase | I-enzyme C | I-enzyme , | O and | O MAPK | B-protein s | O leading | O to | O activation | O of | O transcription | B-protein factors | I-protein such | O as | O NF-κB | B-protein , | O and | O dysregulation | O of | O epigenetic | B-misc mechanisms | I-misc including | O HKme | B-misc , | O histone | B-misc lysine | I-misc acetylation | I-misc , | O and | O DNA | B-misc methylation | I-misc via | O the | O action | O of | O corresponding | O methyltransferases | B-enzyme , | O demethylases | B-enzyme , | O acetylases | B-enzyme , | O and | O deacetylases | B-enzyme . | O","Together | O , | O they | O activate | O multiple | O signal | O transduction | O pathways | O including | O oxidant | O stress | O , | O tyrosine | B-enzyme kinase | I-enzyme s | O , | O Protein | B-enzyme kinase | I-enzyme C | I-enzyme , | O and | O MAPK | B-enzyme s | O leading | O to | O activation | O of | O transcription | O factors | O such | O as | O NF-κB | B-protein , | O and | O dysregulation | O of | O epigenetic | O mechanisms | O including | O HKme | B-misc , | O histone | B-misc lysine | I-misc acetylation | I-misc , | O and | O DNA | B-misc methylation | I-misc via | O the | O action | O of | O corresponding | O methyltransferases | B-enzyme , | O demethylases | B-enzyme , | O acetylases | B-enzyme , | O and | O deacetylases | B-enzyme . | O",False
Several TLR immunodeficiencies have been described in which cellular proteins that should transmit the message from the Toll-like receptor to the nucleus are abnormal .,"['TLR', 'Toll-like receptor']","['O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'O', 'O', 'B-misc', 'O', 'O', 'O']","1. TLR immunodeficiencies | True | as it is a specific condition or disease, therefore, it can be considered a named 'character' (person)
    2. cellular proteins | True | as it is a protein (protein)
    3. message | False | as it is not an entity.
    4. Toll-like receptor | True | as it is a protein (protein)
    5. nucleus | True | as it’s part of a cell (misc)",0.3333333333333333,Several | O TLR | B-person immunodeficiencies | I-person have | O been | O described | O in | O which | O cellular | B-protein proteins | I-protein that | O should | O transmit | O the | O message | O from | O the | O Toll-like | B-protein receptor | I-protein to | O the | O nucleus | B-misc are | O abnormal | O . | O,Several | O TLR | B-protein immunodeficiencies | O have | O been | O described | O in | O which | O cellular | O proteins | O that | O should | O transmit | O the | O message | O from | O the | O Toll-like | B-protein receptor | I-protein to | O the | O nucleus | O are | O abnormal | O . | O,False
"Yet , unlike vertebrates who use G protein coupled receptors ( G protein-coupled receptor ) , insects express proteins including ORs ( olfactory receptors ) , GRs ( gustatory receptors ) and IRs ( ionotropic receptors ) which are all heteromeric ligand-gated ion channels .","['vertebrates', 'G protein coupled receptors', 'G protein-coupled receptor', 'ORs', 'olfactory receptors', 'GRs', 'gustatory receptors', 'IRs', 'ionotropic receptors', 'heteromeric ligand-gated ion channels']","['O', 'O', 'O', 'B-misc', 'O', 'O', 'B-protein', 'I-protein', 'I-protein', 'I-protein', 'O', 'B-protein', 'I-protein', 'I-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'O', 'B-misc', 'I-misc', 'O', 'O', 'B-misc', 'O', 'B-misc', 'I-misc', 'O', 'O', 'B-misc', 'O', 'B-misc', 'I-misc', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'I-misc', 'O']","['O', 'O', 'O', 'B-discipline', 'O', 'O', 'B-protein', 'I-protein', 'I-protein', 'I-protein', 'O', 'B-protein', 'I-protein', 'I-protein', 'O', 'O', 'B-discipline', 'O', 'B-protein', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'I-misc', 'O']","1. vertebrates | True | as it refers to a biological classification, similar to a scientific discipline (discipline)
2. G protein coupled receptors | True | as it is a type of protein (protein)
3. G protein-coupled receptor | True | as it is a type of protein (protein)
4. insects | True | as it refers to a biological classification, similar to a scientific discipline (discipline)
5. proteins | True | as it refers to a biological compound (protein)
6. ORs (olfactory receptors) | True | as these are specific types of proteins (protein)
7. GRs (gustatory receptors) | True | as these are type of proteins (protein)
8. IRs (ionotropic receptors) | True | as these are a type of proteins (protein)
9. heteromeric ligand-gated ion channels | True | as it's a scientific concept with an associated name (misc)",0.3157894736842105,"Yet | O , | O unlike | O vertebrates | B-discipline who | O use | O G | B-protein protein | I-protein coupled | I-protein receptors | I-protein ( | O G | B-protein protein-coupled | I-protein receptor | I-protein ) | O , | O insects | B-discipline express | O proteins | B-protein including | O ORs | B-protein ( | O olfactory | O receptors | O ) | O , | O GRs | B-protein ( | O gustatory | O receptors | O ) | O and | O IRs | B-protein ( | O ionotropic | O receptors | O ) | O which | O are | O all | O heteromeric | B-misc ligand-gated | I-misc ion | I-misc channels | I-misc . | O","Yet | O , | O unlike | O vertebrates | B-misc who | O use | O G | B-protein protein | I-protein coupled | I-protein receptors | I-protein ( | O G | B-protein protein-coupled | I-protein receptor | I-protein ) | O , | O insects | O express | O proteins | O including | O ORs | B-misc ( | O olfactory | B-misc receptors | I-misc ) | O , | O GRs | B-misc ( | O gustatory | B-misc receptors | I-misc ) | O and | O IRs | B-misc ( | O ionotropic | B-misc receptors | I-misc ) | O which | O are | O all | O heteromeric | B-misc ligand-gated | I-misc ion | I-misc channels | I-misc . | O",False
"The invitees included Walther Bothe , Siegfried Flügge , Hans Geiger , Otto Hahn , Paul Harteck , Gerhard Hoffmann , Josef Mattauch , and Georg Stetter .","['Walther Bothe', 'Siegfried Flügge', 'Hans Geiger', 'Otto Hahn', 'Paul Harteck', 'Gerhard Hoffmann', 'Josef Mattauch', 'Georg Stetter']","['O', 'O', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'O', 'B-scientist', 'I-scientist', 'O']","['O', 'O', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'O', 'B-person', 'I-person', 'O']","1. Walther Bothe | True | as it is a person's name (person)
    2. Siegfried Flügge | True | as it is a person's name (person)
    3. Hans Geiger | True | as it is a person's name (person)
    4. Otto Hahn | True | as it is a person's name (person)
    5. Paul Harteck | True | as it is a person's name (person)
    6. Gerhard Hoffmann | True | as it is a person's name (person)
    7. Josef Mattauch | True | as it is a person's name (person)
    8. Georg Stetter | True | as it is a person's name (person)",0.0,"The | O invitees | O included | O Walther | B-person Bothe | I-person , | O Siegfried | B-person Flügge | I-person , | O Hans | B-person Geiger | I-person , | O Otto | B-person Hahn | I-person , | O Paul | B-person Harteck | I-person , | O Gerhard | B-person Hoffmann | I-person , | O Josef | B-person Mattauch | I-person , | O and | O Georg | B-person Stetter | I-person . | O","The | O invitees | O included | O Walther | B-scientist Bothe | I-scientist , | O Siegfried | B-scientist Flügge | I-scientist , | O Hans | B-scientist Geiger | I-scientist , | O Otto | B-scientist Hahn | I-scientist , | O Paul | B-scientist Harteck | I-scientist , | O Gerhard | B-scientist Hoffmann | I-scientist , | O Josef | B-scientist Mattauch | I-scientist , | O and | O Georg | B-scientist Stetter | I-scientist . | O",False
"They also noticed the similarity between this test theory and Lorentz ether theory of Hendrik Lorentz , Joseph Larmor and Henri Poincaré .","['Lorentz ether theory', 'Hendrik Lorentz', 'Joseph Larmor', 'Henri Poincaré']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-theory', 'I-theory', 'I-theory', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-theory', 'I-theory', 'O', 'B-theory', 'I-theory', 'I-theory', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O']","1. test theory | True | as it is considered a theory (theory)
    2. Lorentz ether theory | True | as it is a named theory (theory)
    3. Hendrik Lorentz | True | as this is a named person, who is a physicist (scientist)
    4. Joseph Larmor | True | as this is a named person, who is also a physicist (scientist)
    5. Henri Poincaré | True | as this is a named person, most likely a scientist (scientist)",0.888888888888889,"They | O also | O noticed | O the | O similarity | O between | O this | O test | B-theory theory | I-theory and | O Lorentz | B-theory ether | I-theory theory | I-theory of | O Hendrik | B-scientist Lorentz | I-scientist , | O Joseph | B-scientist Larmor | I-scientist and | O Henri | B-scientist Poincaré | I-scientist . | O","They | O also | O noticed | O the | O similarity | O between | O this | O test | O theory | O and | O Lorentz | B-theory ether | I-theory theory | I-theory of | O Hendrik | B-scientist Lorentz | I-scientist , | O Joseph | B-scientist Larmor | I-scientist and | O Henri | B-scientist Poincaré | I-scientist . | O",False
"Alessandra Becatti ( born 30 April 1965 ) is an Italy female retired heptathlete , which participated at the 1987 World Championships in Athletics .","['Alessandra Becatti', 'Italy', '1987 World Championships in Athletics']","['B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'I-event', 'I-event', 'I-event', 'I-event', 'O']","['B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'I-event', 'I-event', 'I-event', 'I-event', 'O']","1. Alessandra Becatti | True | as it is a person's name (person)
2. 30 April 1965 | False | as dates are not entities
3. Italy | True | as it a country (country)
4. heptathlete | False | as it just describes the person's profession which is not an entity
5. 1987 World Championships in Athletics | True | as it is an international multi-sport event (event)",1.0,"Alessandra | B-person Becatti | I-person ( | O born | O 30 | O April | O 1965 | O ) | O is | O an | O Italy | B-country female | O retired | O heptathlete | O , | O which | O participated | O at | O the | O 1987 | B-event World | I-event Championships | I-event in | I-event Athletics | I-event . | O","Alessandra | B-person Becatti | I-person ( | O born | O 30 | O April | O 1965 | O ) | O is | O an | O Italy | B-country female | O retired | O heptathlete | O , | O which | O participated | O at | O the | O 1987 | B-event World | I-event Championships | I-event in | I-event Athletics | I-event . | O",True
"The concept of détournement has had a popular influence amongst contemporary radicals , and the technique can be seen in action in the present day when looking at the work of Culture Jammer s including the Cacophony Society , Billboard Liberation Front , monochrom , Occupy Movements and Adbusters , whose subvertisements detourn .","['détournement', 'Culture Jammer', 'Cacophony Society', 'Billboard Liberation Front', 'monochrom', 'Occupy Movements', 'Adbusters']","['O', 'O', 'O', 'B-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'O', 'B-event', 'I-event', 'I-event', 'O', 'B-organisation', 'O', 'B-event', 'I-event', 'O', 'B-organisation', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'O', 'B-organisation', 'O', 'B-event', 'I-event', 'O', 'B-organisation', 'O', 'O', 'B-misc', 'O', 'O']","1. détournement | True | as it is a named abstract scientific concept (misc) 
   2. Culture Jammer | True | as it is an organisation (organisation)
   3. Cacophony Society | True | as it is an organisation (organisation)
   4. Billboard Liberation Front | True | as it is an organisation (organisation)
   5. monochrom | True | as it is an organisation (organisation)
   6. Occupy Movements | True | as it is a named event (event)
   7. Adbusters | True | as it is an organisation (organisation) 
   8. subvertisements | True | as it is an abstract scientific concept (misc) 
",0.6666666666666666,"The | O concept | O of | O détournement | B-misc has | O had | O a | O popular | O influence | O amongst | O contemporary | O radicals | O , | O and | O the | O technique | O can | O be | O seen | O in | O action | O in | O the | O present | O day | O when | O looking | O at | O the | O work | O of | O Culture | B-organisation Jammer | I-organisation s | O including | O the | O Cacophony | B-organisation Society | I-organisation , | O Billboard | B-organisation Liberation | I-organisation Front | I-organisation , | O monochrom | B-organisation , | O Occupy | B-event Movements | I-event and | O Adbusters | B-organisation , | O whose | O subvertisements | B-misc detourn | O . | O","The | O concept | O of | O détournement | B-misc has | O had | O a | O popular | O influence | O amongst | O contemporary | O radicals | O , | O and | O the | O technique | O can | O be | O seen | O in | O action | O in | O the | O present | O day | O when | O looking | O at | O the | O work | O of | O Culture | B-misc Jammer | I-misc s | O including | O the | O Cacophony | B-organisation Society | I-organisation , | O Billboard | B-event Liberation | I-event Front | I-event , | O monochrom | B-organisation , | O Occupy | B-event Movements | I-event and | O Adbusters | B-organisation , | O whose | O subvertisements | O detourn | O . | O",False
The others : William Henry Bragg ( 1915 ) and William Lawrence Bragg ( 1915 ) ; J. J. Thomson ( 1906 ) and George Paget Thomson ( 1937 ) ; and Manne Siegbahn ( 1924 ) and Kai M. Siegbahn ( 1981 ) .,"['William Henry Bragg', 'William Lawrence Bragg', 'J. J. Thomson', 'George Paget Thomson', 'Manne Siegbahn', 'Kai M. Siegbahn']","['O', 'O', 'O', 'B-scientist', 'I-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'I-scientist', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-scientist', 'I-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'I-scientist', 'O', 'O', 'O', 'O']","1. William Henry Bragg | True | as it is a person likely to be a scientist(scientist)
2. 1915 | False | as it is a year and not an entity
3. William Lawrence Bragg | True | as he is a person likely to be a scientist(scientist)
4. J. J. Thomson | True | as it is a person likely to be a scientist(scientist)
5. 1906 | False | as it is a year and not an entity
6. George Paget Thomson | True | as it is a person likely to be a scientist(scientist)
7. 1937 | False | as it is a year and not an entity
8. Manne Siegbahn | True | as it is a person likely to be a scientist(scientist)
9. 1924 | False | as it is a year and not an entity
10. Kai M. Siegbahn | True | as it is a person likely to be a scientist(scientist)
11. 1981 | False | as it is a year and not an entity.",1.0,The | O others | O : | O William | B-scientist Henry | I-scientist Bragg | I-scientist ( | O 1915 | O ) | O and | O William | B-scientist Lawrence | I-scientist Bragg | I-scientist ( | O 1915 | O ) | O ; | O J. | B-scientist J. | I-scientist Thomson | I-scientist ( | O 1906 | O ) | O and | O George | B-scientist Paget | I-scientist Thomson | I-scientist ( | O 1937 | O ) | O ; | O and | O Manne | B-scientist Siegbahn | I-scientist ( | O 1924 | O ) | O and | O Kai | B-scientist M. | I-scientist Siegbahn | I-scientist ( | O 1981 | O ) | O . | O,The | O others | O : | O William | B-scientist Henry | I-scientist Bragg | I-scientist ( | O 1915 | O ) | O and | O William | B-scientist Lawrence | I-scientist Bragg | I-scientist ( | O 1915 | O ) | O ; | O J. | B-scientist J. | I-scientist Thomson | I-scientist ( | O 1906 | O ) | O and | O George | B-scientist Paget | I-scientist Thomson | I-scientist ( | O 1937 | O ) | O ; | O and | O Manne | B-scientist Siegbahn | I-scientist ( | O 1924 | O ) | O and | O Kai | B-scientist M. | I-scientist Siegbahn | I-scientist ( | O 1981 | O ) | O . | O,True
He was a member of the Royal Swedish Academy of Sciences from 1836 and a foreign member of the Royal Society of London from 1837 .,"['Royal Swedish Academy of Sciences', 'Royal Society of London']","['O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'O', 'O']","1. Royal Swedish Academy of Sciences | True | as it is a renowned scientific organisation (organisation)
2. 1836 | False | as it is a number and does not represent any entity
3. foreign member | False | as it is not a awarded title, person, or any other entity
4. Royal Society of London | True | as it is a scientific organization (organisation)
5. 1837 | False | as it is a date and does not represent any entity",1.0,He | O was | O a | O member | O of | O the | O Royal | B-organisation Swedish | I-organisation Academy | I-organisation of | I-organisation Sciences | I-organisation from | O 1836 | O and | O a | O foreign | O member | O of | O the | O Royal | B-organisation Society | I-organisation of | I-organisation London | I-organisation from | O 1837 | O . | O,He | O was | O a | O member | O of | O the | O Royal | B-organisation Swedish | I-organisation Academy | I-organisation of | I-organisation Sciences | I-organisation from | O 1836 | O and | O a | O foreign | O member | O of | O the | O Royal | B-organisation Society | I-organisation of | I-organisation London | I-organisation from | O 1837 | O . | O,True
"In addition , scientific results obtained using HAARP are routinely published in major research journals ( such as Geophysical Research Letters and Journal of Geophysical Research ) , written both by university scientists ( American and foreign ) and by U.S. Department of Defense research lab scientists .","['HAARP', 'Geophysical Research Letters', 'Journal of Geophysical Research', 'American', 'U.S. Department of Defense research lab']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-academicjournal', 'I-academicjournal', 'I-academicjournal', 'O', 'B-academicjournal', 'I-academicjournal', 'I-academicjournal', 'I-academicjournal', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-academicjournal', 'I-academicjournal', 'I-academicjournal', 'O', 'B-academicjournal', 'I-academicjournal', 'I-academicjournal', 'I-academicjournal', 'O', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'B-scientist', 'I-scientist', 'I-scientist', 'O']","1. HAARP | True | as it is likely an organisation or project related to scientific research (organisation)
    2. Geophysical Research Letters | True | as it is a research journal (academicjournal)
    3. Journal of Geophysical Research | True | as it is a research journal (academicjournal)
    4. university scientists | True | as they are mentioned in a general sense, not as a specific individual (scientist)
    5. American | False | as it is not a country, location or ethnicity in this context, but a nationality
    6. U.S. Department of Defense | True | as it is an organisation (organisation)
    7. research lab scientists | True | as they are scientists who work in a laboratory (scientist)",0.3636363636363636,"In | O addition | O , | O scientific | O results | O obtained | O using | O HAARP | B-organisation are | O routinely | O published | O in | O major | O research | O journals | O ( | O such | O as | O Geophysical | B-academicjournal Research | I-academicjournal Letters | I-academicjournal and | O Journal | B-academicjournal of | I-academicjournal Geophysical | I-academicjournal Research | I-academicjournal ) | O , | O written | O both | O by | O university | B-scientist scientists | I-scientist ( | O American | O and | O foreign | O ) | O and | O by | O U.S. | B-organisation Department | I-organisation of | I-organisation Defense | I-organisation research | B-scientist lab | I-scientist scientists | I-scientist . | O","In | O addition | O , | O scientific | O results | O obtained | O using | O HAARP | B-misc are | O routinely | O published | O in | O major | O research | O journals | O ( | O such | O as | O Geophysical | B-academicjournal Research | I-academicjournal Letters | I-academicjournal and | O Journal | B-academicjournal of | I-academicjournal Geophysical | I-academicjournal Research | I-academicjournal ) | O , | O written | O both | O by | O university | O scientists | O ( | O American | B-misc and | O foreign | O ) | O and | O by | O U.S. | B-organisation Department | I-organisation of | I-organisation Defense | I-organisation research | I-organisation lab | I-organisation scientists | O . | O",False
"Soon he established closer contact to Wilhelm Wien , Arnold Sommerfeld , Johannes Stark , and Albert Einstein .","['Wilhelm Wien', 'Arnold Sommerfeld', 'Johannes Stark', 'Albert Einstein']","['O', 'O', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'O', 'B-scientist', 'I-scientist', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'O', 'B-scientist', 'I-scientist', 'O']","1. Wilhelm Wien | True | as he is likely a scientist (scientist)
2. Arnold Sommerfeld | True | as he is likely a scientist (scientist)
3. Johannes Stark | True | as he is likely a scientist (scientist)
4. Albert Einstein | True | as he is a well-known scientist (scientist)",1.0,"Soon | O he | O established | O closer | O contact | O to | O Wilhelm | B-scientist Wien | I-scientist , | O Arnold | B-scientist Sommerfeld | I-scientist , | O Johannes | B-scientist Stark | I-scientist , | O and | O Albert | B-scientist Einstein | I-scientist . | O","Soon | O he | O established | O closer | O contact | O to | O Wilhelm | B-scientist Wien | I-scientist , | O Arnold | B-scientist Sommerfeld | I-scientist , | O Johannes | B-scientist Stark | I-scientist , | O and | O Albert | B-scientist Einstein | I-scientist . | O",True
